userId	geneSymbol	geneName	entrezgene	gLink
SLC7A11-AS1	SLC7A11-AS1	SLC7A11 antisense RNA 1	641364	https://www.ncbi.nlm.nih.gov/gene/?term=641364
NECAB2	NECAB2	N-terminal EF-hand calcium binding protein 2	54550	https://www.ncbi.nlm.nih.gov/gene/?term=54550
SLAIN2	SLAIN2	SLAIN motif family member 2	57606	https://www.ncbi.nlm.nih.gov/gene/?term=57606
KIF22	KIF22	kinesin family member 22	3835	https://www.ncbi.nlm.nih.gov/gene/?term=3835
METTL7B	METTL7B	methyltransferase like 7B	196410	https://www.ncbi.nlm.nih.gov/gene/?term=196410
OLFM4	OLFM4	olfactomedin 4	10562	https://www.ncbi.nlm.nih.gov/gene/?term=10562
NAMPT	NAMPT	nicotinamide phosphoribosyltransferase	10135	https://www.ncbi.nlm.nih.gov/gene/?term=10135
MRPL14	MRPL14	mitochondrial ribosomal protein L14	64928	https://www.ncbi.nlm.nih.gov/gene/?term=64928
COL21A1	COL21A1	collagen type XXI alpha 1 chain	81578	https://www.ncbi.nlm.nih.gov/gene/?term=81578
SSC5D	SSC5D	scavenger receptor cysteine rich family member with 5 domains	284297	https://www.ncbi.nlm.nih.gov/gene/?term=284297
TLR4	TLR4	toll like receptor 4	7099	https://www.ncbi.nlm.nih.gov/gene/?term=7099
PRR36	PRR36	proline rich 36	80164	https://www.ncbi.nlm.nih.gov/gene/?term=80164
SGPP2	SGPP2	sphingosine-1-phosphate phosphatase 2	130367	https://www.ncbi.nlm.nih.gov/gene/?term=130367
GAS7	GAS7	growth arrest specific 7	8522	https://www.ncbi.nlm.nih.gov/gene/?term=8522
KLF10	KLF10	Kruppel like factor 10	7071	https://www.ncbi.nlm.nih.gov/gene/?term=7071
A2ML1	A2ML1	alpha-2-macroglobulin like 1	144568	https://www.ncbi.nlm.nih.gov/gene/?term=144568
ZNF727	ZNF727	zinc finger protein 727	442319	https://www.ncbi.nlm.nih.gov/gene/?term=442319
PRR7	PRR7	proline rich 7, synaptic	80758	https://www.ncbi.nlm.nih.gov/gene/?term=80758
CA8	CA8	carbonic anhydrase 8	767	https://www.ncbi.nlm.nih.gov/gene/?term=767
SRRM3	SRRM3	serine/arginine repetitive matrix 3	222183	https://www.ncbi.nlm.nih.gov/gene/?term=222183
PDZD2	PDZD2	PDZ domain containing 2	23037	https://www.ncbi.nlm.nih.gov/gene/?term=23037
ASPH	ASPH	aspartate beta-hydroxylase	444	https://www.ncbi.nlm.nih.gov/gene/?term=444
SCLT1	SCLT1	sodium channel and clathrin linker 1	132320	https://www.ncbi.nlm.nih.gov/gene/?term=132320
SORT1	SORT1	sortilin 1	6272	https://www.ncbi.nlm.nih.gov/gene/?term=6272
NPY1R	NPY1R	neuropeptide Y receptor Y1	4886	https://www.ncbi.nlm.nih.gov/gene/?term=4886
MRPL54	MRPL54	mitochondrial ribosomal protein L54	116541	https://www.ncbi.nlm.nih.gov/gene/?term=116541
BTD	BTD	biotinidase	686	https://www.ncbi.nlm.nih.gov/gene/?term=686
FANCB	FANCB	FA complementation group B	2187	https://www.ncbi.nlm.nih.gov/gene/?term=2187
TBX15	TBX15	T-box 15	6913	https://www.ncbi.nlm.nih.gov/gene/?term=6913
DDX3X	DDX3X	DEAD-box helicase 3 X-linked	1654	https://www.ncbi.nlm.nih.gov/gene/?term=1654
KLF4	KLF4	Kruppel like factor 4	9314	https://www.ncbi.nlm.nih.gov/gene/?term=9314
EML4	EML4	EMAP like 4	27436	https://www.ncbi.nlm.nih.gov/gene/?term=27436
RNF19A	RNF19A	ring finger protein 19A, RBR E3 ubiquitin protein ligase	25897	https://www.ncbi.nlm.nih.gov/gene/?term=25897
MSRB3	MSRB3	methionine sulfoxide reductase B3	253827	https://www.ncbi.nlm.nih.gov/gene/?term=253827
LGR4	LGR4	leucine rich repeat containing G protein-coupled receptor 4	55366	https://www.ncbi.nlm.nih.gov/gene/?term=55366
ZBED6	ZBED6	zinc finger BED-type containing 6	100381270	https://www.ncbi.nlm.nih.gov/gene/?term=100381270
KLHL20	KLHL20	kelch like family member 20	27252	https://www.ncbi.nlm.nih.gov/gene/?term=27252
TMEM245	TMEM245	transmembrane protein 245	23731	https://www.ncbi.nlm.nih.gov/gene/?term=23731
GEM	GEM	GTP binding protein overexpressed in skeletal muscle	2669	https://www.ncbi.nlm.nih.gov/gene/?term=2669
SYS1-DBNDD2	SYS1-DBNDD2	SYS1-DBNDD2 readthrough (NMD candidate)	767557	https://www.ncbi.nlm.nih.gov/gene/?term=767557
KCNH4	KCNH4	potassium voltage-gated channel subfamily H member 4	23415	https://www.ncbi.nlm.nih.gov/gene/?term=23415
DENND4C	DENND4C	DENN domain containing 4C	55667	https://www.ncbi.nlm.nih.gov/gene/?term=55667
EPG5	EPG5	ectopic P-granules autophagy protein 5 homolog	57724	https://www.ncbi.nlm.nih.gov/gene/?term=57724
TIMM17B	TIMM17B	translocase of inner mitochondrial membrane 17B	10245	https://www.ncbi.nlm.nih.gov/gene/?term=10245
NR1D1	NR1D1	nuclear receptor subfamily 1 group D member 1	9572	https://www.ncbi.nlm.nih.gov/gene/?term=9572
COL1A1	COL1A1	collagen type I alpha 1 chain	1277	https://www.ncbi.nlm.nih.gov/gene/?term=1277
BEND7	BEND7	BEN domain containing 7	222389	https://www.ncbi.nlm.nih.gov/gene/?term=222389
RCOR1	RCOR1	REST corepressor 1	23186	https://www.ncbi.nlm.nih.gov/gene/?term=23186
KLHDC1	KLHDC1	kelch domain containing 1	122773	https://www.ncbi.nlm.nih.gov/gene/?term=122773
PCDHGA3	PCDHGA3	protocadherin gamma subfamily A, 3	56112	https://www.ncbi.nlm.nih.gov/gene/?term=56112
ZNHIT2	ZNHIT2	zinc finger HIT-type containing 2	741	https://www.ncbi.nlm.nih.gov/gene/?term=741
GTF2I	GTF2I	general transcription factor IIi	2969	https://www.ncbi.nlm.nih.gov/gene/?term=2969
LRRN1	LRRN1	leucine rich repeat neuronal 1	57633	https://www.ncbi.nlm.nih.gov/gene/?term=57633
GPAA1	GPAA1	glycosylphosphatidylinositol anchor attachment 1	8733	https://www.ncbi.nlm.nih.gov/gene/?term=8733
ETV1	ETV1	ETS variant 1	2115	https://www.ncbi.nlm.nih.gov/gene/?term=2115
MMGT1	MMGT1	membrane magnesium transporter 1	93380	https://www.ncbi.nlm.nih.gov/gene/?term=93380
WDR1	WDR1	WD repeat domain 1	9948	https://www.ncbi.nlm.nih.gov/gene/?term=9948
PPP1R3D	PPP1R3D	protein phosphatase 1 regulatory subunit 3D	5509	https://www.ncbi.nlm.nih.gov/gene/?term=5509
FN3KRP	FN3KRP	fructosamine 3 kinase related protein	79672	https://www.ncbi.nlm.nih.gov/gene/?term=79672
ACAD8	ACAD8	acyl-CoA dehydrogenase family member 8	27034	https://www.ncbi.nlm.nih.gov/gene/?term=27034
B4GALT4	B4GALT4	beta-1,4-galactosyltransferase 4	8702	https://www.ncbi.nlm.nih.gov/gene/?term=8702
LRRC6	LRRC6	leucine rich repeat containing 6	23639	https://www.ncbi.nlm.nih.gov/gene/?term=23639
USP38	USP38	ubiquitin specific peptidase 38	84640	https://www.ncbi.nlm.nih.gov/gene/?term=84640
SASH1	SASH1	SAM and SH3 domain containing 1	23328	https://www.ncbi.nlm.nih.gov/gene/?term=23328
PRKDC	PRKDC	protein kinase, DNA-activated, catalytic subunit	5591	https://www.ncbi.nlm.nih.gov/gene/?term=5591
KCTD17	KCTD17	potassium channel tetramerization domain containing 17	79734	https://www.ncbi.nlm.nih.gov/gene/?term=79734
RASGRF1	RASGRF1	Ras protein specific guanine nucleotide releasing factor 1	5923	https://www.ncbi.nlm.nih.gov/gene/?term=5923
BTAF1	BTAF1	B-TFIID TATA-box binding protein associated factor 1	9044	https://www.ncbi.nlm.nih.gov/gene/?term=9044
FOXG1	FOXG1	forkhead box G1	2290	https://www.ncbi.nlm.nih.gov/gene/?term=2290
TIMM10	TIMM10	translocase of inner mitochondrial membrane 10	26519	https://www.ncbi.nlm.nih.gov/gene/?term=26519
CCDC80	CCDC80	coiled-coil domain containing 80	151887	https://www.ncbi.nlm.nih.gov/gene/?term=151887
ARSK	ARSK	arylsulfatase family member K	153642	https://www.ncbi.nlm.nih.gov/gene/?term=153642
GPR107	GPR107	G protein-coupled receptor 107	57720	https://www.ncbi.nlm.nih.gov/gene/?term=57720
GPC5	GPC5	glypican 5	2262	https://www.ncbi.nlm.nih.gov/gene/?term=2262
CLIC2	CLIC2	chloride intracellular channel 2	1193	https://www.ncbi.nlm.nih.gov/gene/?term=1193
SLC30A7	SLC30A7	solute carrier family 30 member 7	148867	https://www.ncbi.nlm.nih.gov/gene/?term=148867
USP53	USP53	ubiquitin specific peptidase 53	54532	https://www.ncbi.nlm.nih.gov/gene/?term=54532
LRP1B	LRP1B	LDL receptor related protein 1B	53353	https://www.ncbi.nlm.nih.gov/gene/?term=53353
ATP5ME	ATP5ME	ATP synthase membrane subunit e	521	https://www.ncbi.nlm.nih.gov/gene/?term=521
SLC9A7P1	SLC9A7P1	solute carrier family 9 member 7 pseudogene 1	121456	https://www.ncbi.nlm.nih.gov/gene/?term=121456
FAM89B	FAM89B	family with sequence similarity 89 member B	23625	https://www.ncbi.nlm.nih.gov/gene/?term=23625
RHCE	RHCE	Rh blood group CcEe antigens	6006	https://www.ncbi.nlm.nih.gov/gene/?term=6006
MYO7B	MYO7B	myosin VIIB	4648	https://www.ncbi.nlm.nih.gov/gene/?term=4648
C1GALT1C1	C1GALT1C1	C1GALT1 specific chaperone 1	29071	https://www.ncbi.nlm.nih.gov/gene/?term=29071
TGFBR3L	TGFBR3L	transforming growth factor beta receptor 3 like	100507588	https://www.ncbi.nlm.nih.gov/gene/?term=100507588
CSDC2	CSDC2	cold shock domain containing C2	27254	https://www.ncbi.nlm.nih.gov/gene/?term=27254
ADGRG6	ADGRG6	adhesion G protein-coupled receptor G6	57211	https://www.ncbi.nlm.nih.gov/gene/?term=57211
CNOT8	CNOT8	CCR4-NOT transcription complex subunit 8	9337	https://www.ncbi.nlm.nih.gov/gene/?term=9337
CADM3-AS1	CADM3-AS1	CADM3 antisense RNA 1	100131825	https://www.ncbi.nlm.nih.gov/gene/?term=100131825
TMX1	TMX1	thioredoxin related transmembrane protein 1	81542	https://www.ncbi.nlm.nih.gov/gene/?term=81542
HNRNPD	HNRNPD	heterogeneous nuclear ribonucleoprotein D	3184	https://www.ncbi.nlm.nih.gov/gene/?term=3184
TUBG2	TUBG2	tubulin gamma 2	27175	https://www.ncbi.nlm.nih.gov/gene/?term=27175
TBC1D14	TBC1D14	TBC1 domain family member 14	57533	https://www.ncbi.nlm.nih.gov/gene/?term=57533
PCDHGA7	PCDHGA7	protocadherin gamma subfamily A, 7	56108	https://www.ncbi.nlm.nih.gov/gene/?term=56108
ABCB7	ABCB7	ATP binding cassette subfamily B member 7	22	https://www.ncbi.nlm.nih.gov/gene/?term=22
SEMA3D	SEMA3D	semaphorin 3D	223117	https://www.ncbi.nlm.nih.gov/gene/?term=223117
ALKBH4	ALKBH4	alkB homolog 4, lysine demethylase	54784	https://www.ncbi.nlm.nih.gov/gene/?term=54784
MYCBP2-AS1	MYCBP2-AS1	MYCBP2 antisense RNA 1	100874212	https://www.ncbi.nlm.nih.gov/gene/?term=100874212
CELF5	CELF5	CUGBP Elav-like family member 5	60680	https://www.ncbi.nlm.nih.gov/gene/?term=60680
GJD2	GJD2	gap junction protein delta 2	57369	https://www.ncbi.nlm.nih.gov/gene/?term=57369
UBXN8	UBXN8	UBX domain protein 8	7993	https://www.ncbi.nlm.nih.gov/gene/?term=7993
FANCL	FANCL	FA complementation group L	55120	https://www.ncbi.nlm.nih.gov/gene/?term=55120
MAPK14	MAPK14	mitogen-activated protein kinase 14	1432	https://www.ncbi.nlm.nih.gov/gene/?term=1432
RNF145	RNF145	ring finger protein 145	153830	https://www.ncbi.nlm.nih.gov/gene/?term=153830
PRKCZ	PRKCZ	protein kinase C zeta	5590	https://www.ncbi.nlm.nih.gov/gene/?term=5590
USP32	USP32	ubiquitin specific peptidase 32	84669	https://www.ncbi.nlm.nih.gov/gene/?term=84669
TINCR	TINCR	TINCR ubiquitin domain containing	257000	https://www.ncbi.nlm.nih.gov/gene/?term=257000
TNFRSF19	TNFRSF19	TNF receptor superfamily member 19	55504	https://www.ncbi.nlm.nih.gov/gene/?term=55504
HPSE	HPSE	heparanase	10855	https://www.ncbi.nlm.nih.gov/gene/?term=10855
COPB2	COPB2	coatomer protein complex subunit beta 2	9276	https://www.ncbi.nlm.nih.gov/gene/?term=9276
SLC39A11	SLC39A11	solute carrier family 39 member 11	201266	https://www.ncbi.nlm.nih.gov/gene/?term=201266
KCNJ10	KCNJ10	potassium voltage-gated channel subfamily J member 10	3766	https://www.ncbi.nlm.nih.gov/gene/?term=3766
VWC2	VWC2	von Willebrand factor C domain containing 2	375567	https://www.ncbi.nlm.nih.gov/gene/?term=375567
RAB41	RAB41	RAB41, member RAS oncogene family	347517	https://www.ncbi.nlm.nih.gov/gene/?term=347517
HSPBP1	HSPBP1	HSPA (Hsp70) binding protein 1	23640	https://www.ncbi.nlm.nih.gov/gene/?term=23640
RUVBL2	RUVBL2	RuvB like AAA ATPase 2	10856	https://www.ncbi.nlm.nih.gov/gene/?term=10856
OTX1	OTX1	orthodenticle homeobox 1	5013	https://www.ncbi.nlm.nih.gov/gene/?term=5013
PAFAH1B3	PAFAH1B3	platelet activating factor acetylhydrolase 1b catalytic subunit 3	5050	https://www.ncbi.nlm.nih.gov/gene/?term=5050
FIGN	FIGN	fidgetin, microtubule severing factor	55137	https://www.ncbi.nlm.nih.gov/gene/?term=55137
ISLR2	ISLR2	immunoglobulin superfamily containing leucine rich repeat 2	57611	https://www.ncbi.nlm.nih.gov/gene/?term=57611
PIGS	PIGS	phosphatidylinositol glycan anchor biosynthesis class S	94005	https://www.ncbi.nlm.nih.gov/gene/?term=94005
MIS18BP1	MIS18BP1	MIS18 binding protein 1	55320	https://www.ncbi.nlm.nih.gov/gene/?term=55320
GSTA4	GSTA4	glutathione S-transferase alpha 4	2941	https://www.ncbi.nlm.nih.gov/gene/?term=2941
TCIM	TCIM	transcriptional and immune response regulator	56892	https://www.ncbi.nlm.nih.gov/gene/?term=56892
C8orf44	C8orf44	chromosome 8 open reading frame 44	56260	https://www.ncbi.nlm.nih.gov/gene/?term=56260
EIF4EBP2	EIF4EBP2	eukaryotic translation initiation factor 4E binding protein 2	1979	https://www.ncbi.nlm.nih.gov/gene/?term=1979
DDT	DDT	D-dopachrome tautomerase	1652	https://www.ncbi.nlm.nih.gov/gene/?term=1652
TAF7L	TAF7L	TATA-box binding protein associated factor 7 like	54457	https://www.ncbi.nlm.nih.gov/gene/?term=54457
OGDH	OGDH	oxoglutarate dehydrogenase	4967	https://www.ncbi.nlm.nih.gov/gene/?term=4967
KPNA2P3	KPNA2P3	karyopherin subunit alpha 2 pseudogene 3	109286552	https://www.ncbi.nlm.nih.gov/gene/?term=109286552
CCDC136	CCDC136	coiled-coil domain containing 136	64753	https://www.ncbi.nlm.nih.gov/gene/?term=64753
ADARB1	ADARB1	adenosine deaminase, RNA specific B1	104	https://www.ncbi.nlm.nih.gov/gene/?term=104
TOPORS	TOPORS	TOP1 binding arginine/serine rich protein	10210	https://www.ncbi.nlm.nih.gov/gene/?term=10210
TPD52L1	TPD52L1	TPD52 like 1	7164	https://www.ncbi.nlm.nih.gov/gene/?term=7164
DTD1	DTD1	D-tyrosyl-tRNA deacylase 1	92675	https://www.ncbi.nlm.nih.gov/gene/?term=92675
RPL36A	RPL36A	ribosomal protein L36a	6173	https://www.ncbi.nlm.nih.gov/gene/?term=6173
RELL1	RELL1	RELT like 1	768211	https://www.ncbi.nlm.nih.gov/gene/?term=768211
AOC3	AOC3	amine oxidase, copper containing 3	8639	https://www.ncbi.nlm.nih.gov/gene/?term=8639
DCAF16	DCAF16	DDB1 and CUL4 associated factor 16	54876	https://www.ncbi.nlm.nih.gov/gene/?term=54876
PTPRF	PTPRF	protein tyrosine phosphatase, receptor type F	5792	https://www.ncbi.nlm.nih.gov/gene/?term=5792
MKLN1-AS	MKLN1-AS	MKLN1 antisense RNA	100506881	https://www.ncbi.nlm.nih.gov/gene/?term=100506881
ZHX1	ZHX1	zinc fingers and homeoboxes 1	11244	https://www.ncbi.nlm.nih.gov/gene/?term=11244
KCTD21	KCTD21	potassium channel tetramerization domain containing 21	283219	https://www.ncbi.nlm.nih.gov/gene/?term=283219
CSNK1G1	CSNK1G1	casein kinase 1 gamma 1	53944	https://www.ncbi.nlm.nih.gov/gene/?term=53944
LINC01579	LINC01579	long intergenic non-protein coding RNA 1579	283682	https://www.ncbi.nlm.nih.gov/gene/?term=283682
DYRK2	DYRK2	dual specificity tyrosine phosphorylation regulated kinase 2	8445	https://www.ncbi.nlm.nih.gov/gene/?term=8445
NXPH1	NXPH1	neurexophilin 1	30010	https://www.ncbi.nlm.nih.gov/gene/?term=30010
RNF185-AS1	RNF185-AS1	RNF185 antisense RNA 1	100852405	https://www.ncbi.nlm.nih.gov/gene/?term=100852405
OLFML1	OLFML1	olfactomedin like 1	283298	https://www.ncbi.nlm.nih.gov/gene/?term=283298
FER1L5	FER1L5	fer-1 like family member 5	90342	https://www.ncbi.nlm.nih.gov/gene/?term=90342
GMIP	GMIP	GEM interacting protein	51291	https://www.ncbi.nlm.nih.gov/gene/?term=51291
LHFPL1	LHFPL1	LHFPL tetraspan subfamily member 1	340596	https://www.ncbi.nlm.nih.gov/gene/?term=340596
EGR3	EGR3	early growth response 3	1960	https://www.ncbi.nlm.nih.gov/gene/?term=1960
CPTP	CPTP	ceramide-1-phosphate transfer protein	80772	https://www.ncbi.nlm.nih.gov/gene/?term=80772
FNDC5	FNDC5	fibronectin type III domain containing 5	252995	https://www.ncbi.nlm.nih.gov/gene/?term=252995
IKZF1	IKZF1	IKAROS family zinc finger 1	10320	https://www.ncbi.nlm.nih.gov/gene/?term=10320
VAPB	VAPB	VAMP associated protein B and C	9217	https://www.ncbi.nlm.nih.gov/gene/?term=9217
ERAL1	ERAL1	Era like 12S mitochondrial rRNA chaperone 1	26284	https://www.ncbi.nlm.nih.gov/gene/?term=26284
DDX5	DDX5	DEAD-box helicase 5	1655	https://www.ncbi.nlm.nih.gov/gene/?term=1655
XRN2	XRN2	5'-3' exoribonuclease 2	22803	https://www.ncbi.nlm.nih.gov/gene/?term=22803
TMEM26	TMEM26	transmembrane protein 26	219623	https://www.ncbi.nlm.nih.gov/gene/?term=219623
PCDHGB5	PCDHGB5	protocadherin gamma subfamily B, 5	56101	https://www.ncbi.nlm.nih.gov/gene/?term=56101
KCTD12	KCTD12	potassium channel tetramerization domain containing 12	115207	https://www.ncbi.nlm.nih.gov/gene/?term=115207
ANXA1	ANXA1	annexin A1	301	https://www.ncbi.nlm.nih.gov/gene/?term=301
PGM2	PGM2	phosphoglucomutase 2	55276	https://www.ncbi.nlm.nih.gov/gene/?term=55276
PTPRG	PTPRG	protein tyrosine phosphatase, receptor type G	5793	https://www.ncbi.nlm.nih.gov/gene/?term=5793
GLUD1P3	GLUD1P3	glutamate dehydrogenase 1 pseudogene 3	2749	https://www.ncbi.nlm.nih.gov/gene/?term=2749
ST6GALNAC6	ST6GALNAC6	ST6 N-acetylgalactosaminide alpha-2,6-sialyltransferase 6	30815	https://www.ncbi.nlm.nih.gov/gene/?term=30815
TBC1D10C	TBC1D10C	TBC1 domain family member 10C	374403	https://www.ncbi.nlm.nih.gov/gene/?term=374403
SERPING1	SERPING1	serpin family G member 1	710	https://www.ncbi.nlm.nih.gov/gene/?term=710
DHRS11	DHRS11	dehydrogenase/reductase 11	79154	https://www.ncbi.nlm.nih.gov/gene/?term=79154
CCDC69	CCDC69	coiled-coil domain containing 69	26112	https://www.ncbi.nlm.nih.gov/gene/?term=26112
NTN3	NTN3	netrin 3	4917	https://www.ncbi.nlm.nih.gov/gene/?term=4917
CNGA3	CNGA3	cyclic nucleotide gated channel alpha 3	1261	https://www.ncbi.nlm.nih.gov/gene/?term=1261
C9orf116	C9orf116	chromosome 9 open reading frame 116	138162	https://www.ncbi.nlm.nih.gov/gene/?term=138162
GALNT9	GALNT9	polypeptide N-acetylgalactosaminyltransferase 9	50614	https://www.ncbi.nlm.nih.gov/gene/?term=50614
GADD45GIP1	GADD45GIP1	GADD45G interacting protein 1	90480	https://www.ncbi.nlm.nih.gov/gene/?term=90480
KCNK3	KCNK3	potassium two pore domain channel subfamily K member 3	3777	https://www.ncbi.nlm.nih.gov/gene/?term=3777
GRID1	GRID1	glutamate ionotropic receptor delta type subunit 1	2894	https://www.ncbi.nlm.nih.gov/gene/?term=2894
CLCN5	CLCN5	chloride voltage-gated channel 5	1184	https://www.ncbi.nlm.nih.gov/gene/?term=1184
MZT2A	MZT2A	mitotic spindle organizing protein 2A	653784	https://www.ncbi.nlm.nih.gov/gene/?term=653784
PTPRK	PTPRK	protein tyrosine phosphatase, receptor type K	5796	https://www.ncbi.nlm.nih.gov/gene/?term=5796
GAS1	GAS1	growth arrest specific 1	2619	https://www.ncbi.nlm.nih.gov/gene/?term=2619
OSGIN2	OSGIN2	oxidative stress induced growth inhibitor family member 2	734	https://www.ncbi.nlm.nih.gov/gene/?term=734
TACC1	TACC1	transforming acidic coiled-coil containing protein 1	6867	https://www.ncbi.nlm.nih.gov/gene/?term=6867
KCNJ8	KCNJ8	potassium voltage-gated channel subfamily J member 8	3764	https://www.ncbi.nlm.nih.gov/gene/?term=3764
DUSP6	DUSP6	dual specificity phosphatase 6	1848	https://www.ncbi.nlm.nih.gov/gene/?term=1848
LIPA	LIPA	lipase A, lysosomal acid type	3988	https://www.ncbi.nlm.nih.gov/gene/?term=3988
CCNT1	CCNT1	cyclin T1	904	https://www.ncbi.nlm.nih.gov/gene/?term=904
GSTM3	GSTM3	glutathione S-transferase mu 3	2947	https://www.ncbi.nlm.nih.gov/gene/?term=2947
MMEL1	MMEL1	membrane metalloendopeptidase like 1	79258	https://www.ncbi.nlm.nih.gov/gene/?term=79258
C10orf95	C10orf95	chromosome 10 open reading frame 95	79946	https://www.ncbi.nlm.nih.gov/gene/?term=79946
FNDC10	FNDC10	fibronectin type III domain containing 10	643988	https://www.ncbi.nlm.nih.gov/gene/?term=643988
MORN5	MORN5	MORN repeat containing 5	254956	https://www.ncbi.nlm.nih.gov/gene/?term=254956
LYRM9	LYRM9	LYR motif containing 9	201229	https://www.ncbi.nlm.nih.gov/gene/?term=201229
LRRFIP1	LRRFIP1	LRR binding FLII interacting protein 1	9208	https://www.ncbi.nlm.nih.gov/gene/?term=9208
AKAP12	AKAP12	A-kinase anchoring protein 12	9590	https://www.ncbi.nlm.nih.gov/gene/?term=9590
PCDH17	PCDH17	protocadherin 17	27253	https://www.ncbi.nlm.nih.gov/gene/?term=27253
SLC7A8	SLC7A8	solute carrier family 7 member 8	23428	https://www.ncbi.nlm.nih.gov/gene/?term=23428
ATP10D	ATP10D	ATPase phospholipid transporting 10D (putative)	57205	https://www.ncbi.nlm.nih.gov/gene/?term=57205
WDR44	WDR44	WD repeat domain 44	54521	https://www.ncbi.nlm.nih.gov/gene/?term=54521
COL3A1	COL3A1	collagen type III alpha 1 chain	1281	https://www.ncbi.nlm.nih.gov/gene/?term=1281
AGPAT2	AGPAT2	1-acylglycerol-3-phosphate O-acyltransferase 2	10555	https://www.ncbi.nlm.nih.gov/gene/?term=10555
INPP5J	INPP5J	inositol polyphosphate-5-phosphatase J	27124	https://www.ncbi.nlm.nih.gov/gene/?term=27124
AKIRIN1	AKIRIN1	akirin 1	79647	https://www.ncbi.nlm.nih.gov/gene/?term=79647
TMEM47	TMEM47	transmembrane protein 47	83604	https://www.ncbi.nlm.nih.gov/gene/?term=83604
DZIP1	DZIP1	DAZ interacting zinc finger protein 1	22873	https://www.ncbi.nlm.nih.gov/gene/?term=22873
MYO1B	MYO1B	myosin IB	4430	https://www.ncbi.nlm.nih.gov/gene/?term=4430
CTNND1	CTNND1	catenin delta 1	1500	https://www.ncbi.nlm.nih.gov/gene/?term=1500
ASH1L-AS1	ASH1L-AS1	ASH1L antisense RNA 1	645676	https://www.ncbi.nlm.nih.gov/gene/?term=645676
MAOB	MAOB	monoamine oxidase B	4129	https://www.ncbi.nlm.nih.gov/gene/?term=4129
BRSK1	BRSK1	BR serine/threonine kinase 1	84446	https://www.ncbi.nlm.nih.gov/gene/?term=84446
GLI1	GLI1	GLI family zinc finger 1	2735	https://www.ncbi.nlm.nih.gov/gene/?term=2735
SGCD	SGCD	sarcoglycan delta	6444	https://www.ncbi.nlm.nih.gov/gene/?term=6444
ZNF707	ZNF707	zinc finger protein 707	286075	https://www.ncbi.nlm.nih.gov/gene/?term=286075
FBN1	FBN1	fibrillin 1	2200	https://www.ncbi.nlm.nih.gov/gene/?term=2200
SH3BP5-AS1	SH3BP5-AS1	SH3BP5 antisense RNA 1	100505696	https://www.ncbi.nlm.nih.gov/gene/?term=100505696
GCC1	GCC1	GRIP and coiled-coil domain containing 1	79571	https://www.ncbi.nlm.nih.gov/gene/?term=79571
FAM129A	FAM129A	family with sequence similarity 129 member A	116496	https://www.ncbi.nlm.nih.gov/gene/?term=116496
PPFIBP1	PPFIBP1	PPFIA binding protein 1	8496	https://www.ncbi.nlm.nih.gov/gene/?term=8496
JAK2	JAK2	Janus kinase 2	3717	https://www.ncbi.nlm.nih.gov/gene/?term=3717
GSG1L	GSG1L	GSG1 like	146395	https://www.ncbi.nlm.nih.gov/gene/?term=146395
ZNF792	ZNF792	zinc finger protein 792	126375	https://www.ncbi.nlm.nih.gov/gene/?term=126375
SH2D1B	SH2D1B	SH2 domain containing 1B	117157	https://www.ncbi.nlm.nih.gov/gene/?term=117157
PSMG3	PSMG3	proteasome assembly chaperone 3	84262	https://www.ncbi.nlm.nih.gov/gene/?term=84262
ITGAV	ITGAV	integrin subunit alpha V	3685	https://www.ncbi.nlm.nih.gov/gene/?term=3685
LRRC10B	LRRC10B	leucine rich repeat containing 10B	390205	https://www.ncbi.nlm.nih.gov/gene/?term=390205
FZD1	FZD1	frizzled class receptor 1	8321	https://www.ncbi.nlm.nih.gov/gene/?term=8321
SOHLH1	SOHLH1	spermatogenesis and oogenesis specific basic helix-loop-helix 1	402381	https://www.ncbi.nlm.nih.gov/gene/?term=402381
PCDHGB2	PCDHGB2	protocadherin gamma subfamily B, 2	56103	https://www.ncbi.nlm.nih.gov/gene/?term=56103
GRIA1	GRIA1	glutamate ionotropic receptor AMPA type subunit 1	2890	https://www.ncbi.nlm.nih.gov/gene/?term=2890
RNF167	RNF167	ring finger protein 167	26001	https://www.ncbi.nlm.nih.gov/gene/?term=26001
CAMK2A	CAMK2A	calcium/calmodulin dependent protein kinase II alpha	815	https://www.ncbi.nlm.nih.gov/gene/?term=815
TKFC	TKFC	triokinase and FMN cyclase	26007	https://www.ncbi.nlm.nih.gov/gene/?term=26007
NEUROD2	NEUROD2	neuronal differentiation 2	4761	https://www.ncbi.nlm.nih.gov/gene/?term=4761
SLC25A16	SLC25A16	solute carrier family 25 member 16	8034	https://www.ncbi.nlm.nih.gov/gene/?term=8034
PRDM6	PRDM6	PR/SET domain 6	93166	https://www.ncbi.nlm.nih.gov/gene/?term=93166
ANKRD45	ANKRD45	ankyrin repeat domain 45	339416	https://www.ncbi.nlm.nih.gov/gene/?term=339416
PHC3	PHC3	polyhomeotic homolog 3	80012	https://www.ncbi.nlm.nih.gov/gene/?term=80012
NUPR2	NUPR2	nuclear protein 2, transcriptional regulator	389493	https://www.ncbi.nlm.nih.gov/gene/?term=389493
FKBP1B	FKBP1B	FKBP prolyl isomerase 1B	2281	https://www.ncbi.nlm.nih.gov/gene/?term=2281
